#MP_Number	Density	EHull	Volume	Symm	formE	a	b	c	NumAtoms	Direct
200	3.598778	0.000000	656.544979	14	-0.437325	7.043179	7.967992	11.716532	32	False	
201	8.320566	0.000000	491.134868	193	-0.974247	9.070733	9.070733	6.892637	16	False	
202	7.497618	0.000000	1837.399746	130	-0.261995	9.374018	9.374018	20.909906	60	False	
204	8.859141	0.000000	94.395979	227	-0.083530	5.110807	5.110807	5.110807	6	False	
206	7.284425	0.000000	400.695975	193	-0.674952	8.493058	8.493058	6.414402	16	False	
209	6.649375	0.000000	570.777665	70	-1.878801	7.041204	7.041204	12.841261	20	False	
210	1.849113	0.009446	889.529310	194	0.009446	10.732156	10.732156	8.917757	30	False	
213	5.503292	0.000000	44.203654	221	-0.681026	3.535787	3.535787	3.535787	2	False	
216	3.760754	0.000000	487.146903	206	-3.985946	8.585402	8.585402	8.585402	40	True	
218	6.961764	0.000000	665.417704	206	-3.878700	9.525887	9.525887	9.525887	40	False	
223	4.043547	0.000074	128.914158	154	-2.093891	5.083723	5.083723	5.759784	9	False	
224	6.576662	0.000000	125.219706	194	-1.263901	3.190731	3.190730	14.202402	6	False	
225	7.990223	0.003280	616.361521	194	-0.262720	8.876136	8.876136	9.033519	36	False	
226	5.050093	0.007088	157.797620	205	-0.940917	5.403811	5.403811	5.403811	12	False	
230	6.281214	0.000000	325.188669	33	-1.855599	4.906578	5.551929	11.937484	24	False	
232	10.919240	0.000000	40.361432	221	-0.895577	3.430222	3.430222	3.430222	2	False	
233	8.581281	0.197090	55.348278	65	-3.433022	3.805961	3.991699	4.144477	4	False	
235	1.818160	0.122148	168.310450	14	0.017610	4.757116	4.533511	7.964978	8	False	
237	8.750128	0.000000	56.274215	225	-1.161371	4.301383	4.301383	4.301383	2	False	
239	3.755479	0.000000	206.510217	113	-1.555061	4.234239	6.983660	6.983660	8	False	
241	6.029137	0.000000	41.425172	225	-2.502767	3.883826	3.883826	3.883826	3	False	
242	3.417060	0.000000	74.101395	221	-0.451458	4.200253	4.200253	4.200253	7	False	
243	1.576313	0.262282	430.718852	142	0.244532	7.665548	7.665548	9.116473	16	False	
246	2.824347	0.000000	123.304813	221	-3.691374	5.588198	5.588198	5.588198	8	False	
248	7.410071	0.056777	84.502935	162	-0.158201	4.752260	4.752260	4.320567	9	False	
252	4.985107	0.000000	45.505512	216	-0.364180	4.007372	4.007372	4.007372	2	False	
253	6.587950	0.000000	82.080999	227	-0.350233	4.878121	4.878121	4.878121	6	False	
254	6.332445	0.000000	316.619128	165	-4.439988	7.088188	7.088188	7.276727	24	False	
256	6.786982	0.012962	37.412303	225	-1.504419	3.754134	3.754134	3.754134	2	False	
258	6.436715	0.046693	99.635196	227	0.046693	5.203664	5.203664	5.203664	6	False	
259	8.470006	0.000000	123.433259	223	-0.228163	4.979022	4.979022	4.979022	8	False	
260	6.225688	0.000000	33.504292	63	-0.526532	2.916397	2.926616	4.189311	4	False	
261	3.843168	0.004104	472.594461	194	-0.227763	6.078900	6.078900	14.767534	16	False	
262	2.146002	0.000000	220.674483	65	-0.059512	4.148908	5.689729	9.771468	23	False	
267	8.405141	0.000000	140.771035	58	-0.337132	4.069881	5.347614	6.468023	6	False	
269	8.081535	0.031361	39.647206	139	-0.194998	3.601055	3.601055	3.978885	3	False	
274	8.117053	0.000000	194.666978	87	-0.298452	3.585507	7.583317	7.583317	9	False	
276	9.972843	0.000000	92.015303	227	-0.437232	5.067476	5.067476	5.067476	6	False	
277	6.143260	0.000000	356.473716	62	-1.692866	3.301687	9.904649	10.900654	28	False	
280	13.687267	0.127903	31.059212	225	0.121551	3.528324	3.528324	3.528324	2	False	
281	10.759963	0.000000	89.788669	227	-0.059739	5.026266	5.026266	5.026266	6	False	
282	4.072180	0.259964	35.013235	225	-3.021258	3.672111	3.672111	3.672111	3	False	
286	8.084643	0.000000	51.759345	225	-2.094621	4.183129	4.183129	4.183129	2	False	
287	6.584055	0.000000	475.190376	15	-3.973483	8.420788	8.420788	8.430630	30	False	
288	9.865041	0.000000	76.469980	131	-0.745891	3.534127	3.534127	6.122471	4	True	
292	7.121142	0.000000	106.213656	223	-0.455052	4.735801	4.735801	4.735801	8	False	
294	7.722333	0.087215	492.036962	141	-3.542897	6.978658	6.978658	11.243804	32	False	
295	8.166197	0.000000	48.772207	225	-1.523352	4.101057	4.101057	4.101057	2	False	
299	6.351130	0.082975	905.692823	63	-0.469807	9.024037	9.024037	11.178949	40	False	
304	2.991328	0.000000	339.279066	62	-0.619667	4.855452	7.678138	9.100631	12	True	
306	2.343829	0.000000	147.972056	152	-2.813265	4.402575	4.402575	8.815268	15	False	
308	8.297107	0.000000	168.529810	189	-3.719878	6.838966	6.838966	4.160689	11	False	
310	13.998375	0.000000	84.191123	227	-0.073077	4.919569	4.919570	4.919569	6	False	
312	18.376967	0.000000	107.810350	191	-0.421885	5.339691	5.339691	4.366140	6	False	
313	4.447056	0.068047	42.167246	139	-0.186199	3.684763	3.684763	4.053882	3	False	
314	10.500147	0.000000	266.123463	127	-0.696759	4.139799	8.017740	8.017740	10	False	
315	7.550324	0.000000	53.926008	225	-2.705807	4.240702	4.240702	4.240702	3	False	
317	10.390657	0.000000	141.666179	198	-0.470387	5.213012	5.213012	5.213012	8	False	
319	9.219019	0.000000	181.959429	194	-0.266639	5.525168	5.525168	6.882608	6	False	
322	7.043525	0.050396	222.974485	140	-0.537125	6.643494	6.643494	6.643494	8	False	
323	6.472256	0.171754	50.260794	139	-4.344327	3.882211	3.882211	4.319345	4	True	
328	7.218936	0.000000	110.937319	140	-0.322770	5.230635	5.296134	5.296134	6	False	
333	11.273642	0.000000	85.483498	227	-0.348986	4.944614	4.944614	4.944614	6	False	
334	5.810267	0.000626	335.923343	185	-4.515455	7.244396	7.244397	7.391033	24	True	
336	9.308684	0.000000	95.695664	227	-0.089459	5.134156	5.134156	5.134156	6	False	
337	4.512529	0.000000	265.801065	226	-0.117677	7.217009	7.217009	7.217009	28	False	
339	13.108564	0.016496	88.142346	227	-0.028044	4.995357	4.995357	4.995357	6	False	
341	5.807854	0.000000	80.968632	139	-2.220646	4.371753	4.371753	5.244417	5	False	
342	7.437265	0.000000	62.060906	225	-1.383386	4.444037	4.444037	4.444037	2	False	
343	7.229507	0.000000	35.582135	225	-1.476575	3.691892	3.691892	3.691892	2	False	
344	2.542716	0.218657	64.829513	9	-1.252893	3.287642	4.348570	4.993838	8	False	
348	10.986829	0.000000	41.616776	221	-0.953617	3.465422	3.465422	3.465422	2	False	
349	6.249882	0.000528	175.235982	189	-0.417128	6.909229	6.909229	4.238708	8	False	
350	6.989969	0.000000	229.606747	87	-0.851423	3.876459	7.936485	7.936485	9	False	
352	9.967761	0.000000	140.262123	14	-4.039258	5.142319	5.195148	5.326038	12	False	
353	6.784389	0.000000	113.438756	224	-0.329487	4.840837	4.840837	4.840837	6	False	
355	5.868754	0.000000	943.399982	92	-0.686611	7.894454	7.894454	15.137412	36	False	
356	8.660873	0.000000	247.396951	166	-0.047095	6.320292	6.320292	6.320292	19	False	
358	8.153570	0.062845	200.515466	152	-0.105754	4.715256	4.715256	10.413739	6	False	
359	7.367040	0.068040	299.709214	165	0.024294	6.957931	6.957931	7.148407	24	False	
361	6.028166	0.000000	78.832884	224	-0.649569	4.287813	4.287813	4.287813	6	True	
362	5.961737	0.000000	66.906399	155	-0.637486	4.059904	4.059904	4.059904	5	False	
363	7.967848	0.000000	148.917652	180	-0.338529	5.013320	5.013320	6.841712	9	False	
365	2.504415	0.000000	179.151974	62	-0.140515	4.397310	5.487922	7.423806	20	False	
367	7.728782	0.008243	415.402125	220	-1.047709	8.141358	8.141358	8.141358	14	False	
368	1.894346	0.091020	385.503290	11	-1.973626	6.661166	7.184384	8.487091	20	False	
370	5.747524	0.133376	41.741107	225	-0.839203	3.893675	3.893675	3.893675	2	False	
371	7.866826	0.000000	131.102459	221	-0.244300	5.080077	5.080077	5.080077	4	False	
375	6.574682	0.000000	72.240623	221	-3.630112	4.164797	4.164797	4.164797	4	False	
379	5.811063	0.138816	53.387047	216	0.085824	4.226527	4.226527	4.226527	2	True	
380	5.057366	0.004828	94.804429	186	-0.706922	4.053527	4.053527	6.662417	4	True	
382	9.379556	0.000000	352.589322	220	-1.340526	7.708390	7.708390	7.708390	14	False	
383	3.723767	0.056617	532.503724	194	-0.950888	6.142937	8.148471	10.638257	12	True	
384	2.466142	0.000000	199.576497	14	-0.312108	5.118682	5.190379	7.596687	10	False	
387	6.728724	0.000000	64.626707	225	-1.043678	4.504456	4.504456	4.504456	2	False	
390	3.765658	0.006060	70.436709	141	-3.512434	3.806134	3.806134	5.557347	6	False	
392	10.579249	0.000000	377.062239	220	-0.261090	7.882760	7.882760	7.882760	14	False	
393	8.597005	0.000000	372.240000	217	-0.454920	7.849012	7.849012	7.849012	23	False	
394	7.233902	0.008816	107.236601	191	-0.251294	5.378938	5.378938	4.279760	6	False	
397	7.095643	0.000000	702.273499	226	-0.065093	9.977164	9.977164	9.977164	28	False	
400	5.058534	0.000000	130.127514	227	-0.496014	5.688023	5.688023	5.688023	6	False	
401	2.872295	0.000000	430.370352	70	-2.316317	6.411153	6.411153	11.686990	20	False	
402	4.019570	0.000910	288.119467	33	-0.128418	5.247706	5.482379	10.014610	12	False	
404	6.577860	0.010034	92.161130	194	-0.083086	4.227640	4.227640	5.954169	4	False	
405	10.489120	0.000373	425.251424	62	-0.571924	4.123091	5.522598	18.675812	28	False	
406	5.472510	0.000000	72.827208	216	-0.462714	4.687445	4.687445	4.687445	2	True	
408	3.035880	0.000000	66.320265	225	-0.277249	4.543464	4.543464	4.543464	3	False	
409	1.989344	0.002529	275.730789	189	-1.162064	7.684991	7.684991	5.390982	12	False	
411	9.993257	0.000000	171.512456	166	-0.205611	8.587743	8.587742	8.587742	12	False	
413	9.032518	0.001875	110.295390	129	-0.801135	3.778646	3.778646	7.724760	6	False	
414	9.416336	0.000000	44.779166	225	-1.582207	3.985936	3.985936	3.985936	2	False	
415	12.990263	0.166535	112.607774	14	0.166535	4.879075	4.917483	4.933213	12	False	
416	11.448965	0.014303	100.429858	223	0.014303	4.648230	4.648230	4.648230	8	False	
419	5.614595	0.000000	70.361650	221	-0.462415	4.128371	4.128371	4.128371	7	False	
421	10.172324	0.000000	91.377924	227	-0.452540	5.055748	5.055748	5.055748	6	False	
422	2.355668	0.000000	28.955805	216	-1.397652	3.446806	3.446806	3.446806	2	False	
427	8.093739	0.000000	107.314076	62	-0.199836	3.315014	5.397281	5.997859	8	False	
428	3.439763	0.000000	103.222464	225	-0.131655	5.265380	5.265380	5.265380	4	False	
430	4.434971	0.065316	119.613205	14	-3.453178	4.854602	5.092813	4.914440	12	False	
433	6.703679	0.000000	375.485141	57	-0.416475	5.617436	5.846502	11.432956	16	False	
436	9.764584	0.000000	43.069648	221	-0.737157	3.505289	3.505289	3.505289	2	False	
438	5.343699	0.000000	478.151521	62	-2.463032	4.058002	7.513060	15.683264	20	True	
441	3.108001	0.000000	159.501207	225	-1.007505	6.087323	6.087323	6.087323	3	False	
445	8.885864	0.022559	97.962599	227	-0.025831	5.171581	5.171581	5.171581	6	False	
446	11.395549	0.066656	102.315250	223	-0.019396	4.677137	4.677137	4.677137	8	False	
448	6.285580	0.000000	19.269429	216	-0.078771	3.009271	3.009271	3.009271	2	False	
449	6.641177	0.032651	181.767524	193	-0.379745	6.694176	6.694176	4.683725	16	False	
450	6.729022	0.000000	28.262476	191	-0.693476	3.127006	3.127007	3.337506	3	False	
451	5.716275	0.367378	29.640473	225	-0.376151	3.473762	3.473762	3.473762	2	False	
452	6.662048	0.000000	282.850882	204	-0.298633	7.162420	7.162420	7.162420	16	True	
457	3.159050	0.000000	270.470009	226	-0.155547	7.259021	7.259021	7.259021	28	False	
458	4.512568	0.000000	105.781411	167	-3.318443	5.526385	5.526385	5.526385	10	False	
463	2.418272	0.000000	39.892874	225	-2.956092	3.835336	3.835336	3.835336	2	True	
464	8.588298	0.000000	47.155951	225	-1.716995	4.055246	4.055246	4.055246	2	False	
466	4.792550	0.000000	291.882567	229	-3.016986	7.237857	7.237857	7.237857	21	False	
467	10.448199	0.000000	119.538250	166	-1.828724	9.430643	9.430643	9.430643	7	False	
468	3.021262	0.000000	92.310212	167	-3.890594	5.112226	5.112226	5.112226	8	True	
470	5.942928	0.003665	58.475149	136	-2.090300	2.907986	4.484247	4.484247	6	True	
471	5.491634	0.000000	158.598815	98	-0.083752	4.767747	6.240817	6.240817	6	False	
472	8.427792	0.039414	115.063123	227	-0.155374	5.459469	5.459469	5.459469	6	False	
473	2.046217	0.000000	1329.850518	60	-0.245316	9.913741	10.632049	12.616773	56	False	
474	9.872474	0.000000	93.837806	227	-0.121420	5.100714	5.100714	5.100714	6	False	
475	5.684716	0.033362	43.723503	225	0.002589	3.954364	3.954364	3.954364	2	False	
476	6.337876	0.108556	143.549455	227	-0.152102	5.877223	5.877223	5.877223	14	False	
477	7.243944	0.000000	66.432619	191	-0.684722	4.257282	4.257282	4.232391	3	False	
480	16.432743	0.029662	112.656692	227	-1.112673	5.421141	5.421141	5.421141	6	False	
484	5.742207	0.000000	308.060939	12	-0.015064	4.069224	7.771785	10.141142	10	False	
485	8.426586	0.000000	105.349670	194	-0.457416	5.315637	5.315637	4.305186	8	False	
486	4.511190	0.012580	88.814229	15	-0.363011	4.281335	4.281335	5.623603	6	False	
487	4.057132	0.000344	146.388794	2	-0.364473	5.109771	5.835873	5.868215	10	False	
488	5.799783	0.000555	244.805789	194	-0.127438	4.020849	4.020849	17.484592	12	False	
489	8.865439	0.006630	271.279291	152	-0.168945	6.299264	6.299264	7.894168	15	False	
491	6.465075	0.007318	376.310688	220	-2.022286	7.877519	7.877519	7.877519	14	True	
493	8.171877	0.027166	52.294915	140	-0.240537	4.099897	4.099897	4.099897	6	False	
496	3.377341	0.003015	282.791204	212	-0.362776	6.563799	6.563799	6.563799	12	False	
502	2.761824	0.003169	553.161202	11	-0.497152	8.093877	8.261838	8.477349	18	False	
503	9.376053	0.000000	46.773776	225	-2.180817	4.044261	4.044261	4.044261	2	False	
504	4.641683	0.000404	205.226163	194	-0.529720	3.796570	3.796570	16.440662	12	False	
510	9.826890	0.055108	575.736577	88	-3.076737	6.024070	10.229616	10.229616	48	False	
513	7.787606	0.007032	164.262221	63	-0.440873	3.934502	4.022585	10.571782	8	False	
518	17.309633	0.000000	451.674527	217	-0.221338	8.371742	8.371742	8.371742	29	False	
519	10.030301	0.074894	59.563866	225	-0.153559	4.383617	4.383617	4.383617	2	False	
522	14.400353	0.000000	60.080647	123	-0.044961	3.661910	4.050545	4.050545	4	False	
524	4.822327	0.000000	1006.092616	14	-0.454356	6.937909	10.395344	13.949951	34	False	
525	5.792603	0.000000	567.230112	11	-0.661727	3.515248	10.749463	16.050884	24	False	
528	8.666642	0.041891	304.264749	166	-0.005259	6.779903	6.779903	6.779903	19	False	
530	7.252391	0.000000	431.482365	220	-1.063060	8.245082	8.245082	8.245082	14	False	
531	2.404919	0.003512	1108.020471	223	-0.017586	10.347829	10.347829	10.347829	54	False	
535	7.207874	0.018627	54.688784	221	-0.114622	3.795766	3.795766	3.795766	5	False	
537	10.476233	0.000000	90.387795	227	-0.238294	5.037421	5.037421	5.037421	6	False	
539	3.436496	0.000000	227.726759	9	-1.061862	6.538306	6.580381	7.121421	10	False	
540	6.150368	0.000000	84.585711	227	-0.275729	4.927243	4.927243	4.927243	6	False	
541	14.800721	0.000000	149.127896	223	-0.100955	5.302976	5.302976	5.302976	8	False	
544	8.833384	0.000000	126.257127	223	-0.562149	5.016706	5.016706	5.016706	8	False	
545	4.332242	0.270434	61.275524	194	-1.531115	3.324078	3.324078	6.403449	4	False	
548	7.768758	0.000000	84.172467	227	-0.030875	4.919206	4.919206	4.919206	6	False	
552	9.305787	0.000000	422.247707	220	-0.932926	8.185836	8.185836	8.185836	14	False	
555	7.568511	0.004333	101.092679	139	-0.069694	5.092204	5.092204	5.092204	9	False	
556	7.396410	0.000000	67.314729	63	-0.456039	3.305689	4.085559	5.251121	4	False	
557	5.635899	0.011040	188.094236	92	-1.498286	4.967403	4.967403	7.622839	12	False	
558	6.954345	0.162394	94.929182	227	0.162394	5.120412	5.120412	5.120412	6	False	
561	6.324016	0.000000	312.234689	176	-0.860499	10.173810	10.173810	3.483239	14	False	
562	10.372569	0.000000	280.863515	205	-0.483874	6.548851	6.548851	6.548851	12	False	
563	3.919551	1.498327	78.002490	227	1.498327	4.795948	4.795948	4.795948	14	False	
566	4.210048	0.000000	232.697450	11	-0.511030	4.607901	5.574810	9.576925	12	False	
568	7.376416	0.000000	131.190929	140	-0.392935	5.571182	5.571182	5.571182	6	False	
569	8.481169	0.018602	85.934354	191	-0.028841	5.017392	5.017392	3.941669	6	False	
570	7.004354	0.000000	64.446232	225	-1.423377	4.500259	4.500259	4.500259	2	False	
571	6.520886	0.054138	27.135529	221	-0.343713	3.005011	3.005011	3.005011	2	False	
572	7.824249	0.000000	55.767841	221	-0.317930	3.820568	3.820568	3.820568	2	False	
574	14.935339	0.000000	93.577103	140	-0.250510	4.976796	4.999480	4.999480	6	False	
579	6.132122	0.255555	17.332626	225	0.165102	2.904868	2.904868	2.904868	2	False	
580	12.801080	0.039158	34.456130	191	-0.370258	3.157370	3.157370	3.991029	3	False	
582	15.696373	0.000000	110.985604	227	-0.775696	5.394202	5.394202	5.394202	6	False	
583	8.277261	0.000000	107.412870	62	-0.295801	3.468962	5.315718	5.824986	8	False	
588	4.242094	0.000000	99.205978	167	-2.948942	5.309390	5.309390	5.309390	8	False	
589	9.268756	0.000000	96.963891	227	-0.061763	5.148675	5.148675	5.148675	6	False	
593	6.853922	0.000000	658.835084	215	-0.210526	8.701462	8.701462	8.701462	52	False	
594	5.680561	0.103713	53.060901	194	-0.602573	3.438670	3.438670	5.181588	4	False	
597	6.525697	0.025157	244.039715	157	-0.372694	7.250612	7.250612	5.360195	18	False	
599	6.681317	0.335688	87.219271	194	-0.363788	3.625571	3.625571	7.661766	4	False	
600	7.739715	0.214209	53.199616	225	-0.808818	4.221575	4.221575	4.221575	2	False	
601	5.422781	0.000000	52.632730	225	-1.518739	4.206527	4.206527	4.206527	2	False	
602	6.928352	0.000000	168.317557	194	-0.270561	3.558711	3.558711	15.346645	6	False	
604	4.948067	0.018842	178.408046	15	-3.033381	4.981689	5.685644	6.950026	14	False	
605	5.444929	0.000000	444.782623	63	-0.504526	4.052663	8.184968	13.839632	12	False	
606	10.972112	0.000000	306.852450	220	-0.757522	7.359537	7.359537	7.359537	14	False	
607	10.444468	0.000000	108.828795	227	-0.285562	5.359031	5.359031	5.359031	6	False	
609	8.219911	0.146980	233.864662	70	0.146980	5.421052	5.403974	9.617606	12	False	
610	6.766714	0.032765	63.734625	194	-0.236474	3.657321	3.657321	5.501975	4	False	
611	9.402514	0.000000	156.230679	59	-0.024037	4.896792	5.222029	6.109637	8	False	
612	1.699293	0.020820	492.808786	15	-0.472139	7.268823	7.268823	9.620035	16	False	
614	2.168133	0.020115	168.459498	205	-0.886651	5.522874	5.522874	5.522874	12	False	
615	3.419332	0.000000	54.978873	221	-0.114443	3.802465	3.802465	3.802465	2	False	
617	9.198818	0.005861	40.992203	164	-0.935018	3.164121	3.164121	4.727859	3	False	
618	10.245980	0.011718	292.648279	14	-0.169068	5.444205	5.623983	9.577415	18	False	
619	9.586516	0.000000	194.883983	127	-0.508185	3.950022	7.024062	7.024062	20	False	
624	3.552486	0.000000	130.681878	166	-0.170246	5.334233	5.334233	5.334233	14	True	
625	5.408088	0.000000	337.819607	213	-0.149025	6.964580	6.964580	6.964580	20	False	
627	10.711917	0.000000	48.979459	225	-1.058141	4.106858	4.106858	4.106858	2	False	
628	7.200090	0.000000	111.338291	140	-0.251131	5.270826	5.270826	5.270826	6	False	
632	10.622571	0.000000	89.666347	227	-0.257758	5.023983	5.023983	5.023983	6	False	
634	6.965131	0.008023	166.400034	152	-0.456144	4.437493	4.437493	9.757700	6	False	
637	4.308482	0.000000	203.728352	127	-0.590639	4.027090	7.112628	7.112628	20	False	
639	8.329001	0.002779	240.963650	62	-1.808731	4.054937	7.026058	8.457767	12	False	
641	2.833809	0.000000	576.688111	14	-0.526865	4.600644	11.006979	11.388339	20	False	
642	7.963462	0.000000	401.786245	226	-0.014391	8.282664	8.282664	8.282664	28	False	
643	9.882025	0.000000	44.367779	225	-4.386556	3.973692	3.973692	3.973692	3	False	
644	3.070697	0.015245	625.444636	87	-0.969673	6.507578	10.329441	10.329441	16	False	
645	6.816056	0.000000	46.263541	225	-1.616461	4.029501	4.029501	4.029501	2	False	
647	6.558829	0.066295	63.279543	194	-1.228335	3.310031	3.310031	6.669122	4	False	
648	1.826998	0.000000	70.933849	225	-1.294200	4.646467	4.646467	4.646467	3	True	
649	18.372425	0.200739	57.943713	221	0.080978	3.869624	3.869624	3.869624	4	False	
650	4.675353	0.000000	53.801269	216	-0.324177	4.237430	4.237430	4.237430	6	False	
654	7.893731	0.036995	258.660143	166	0.010617	6.431431	6.431431	6.431431	19	False	
655	2.337790	0.000000	613.236783	185	-0.422391	8.841742	8.841742	9.057782	24	True	
656	8.808441	0.000000	39.029004	225	-2.204758	3.807450	3.807450	3.807450	2	False	
661	3.200889	0.000000	42.527283	186	-1.594684	3.128588	3.128588	5.016955	4	True	
665	5.120499	0.000000	89.709004	164	-0.343740	3.873280	3.873280	6.904745	3	False	
666	9.069680	0.000000	180.607425	71	-0.660738	4.220843	6.190785	7.861819	6	False	
667	7.453780	0.000000	883.868613	146	-0.565388	9.694364	9.694364	9.694364	27	False	
668	6.677992	0.000000	69.712295	191	-0.694334	4.301338	4.301338	4.350824	3	False	
669	6.748727	0.000000	70.371201	191	-0.449982	4.414230	4.414230	4.170177	3	False	
